response,rt,Post_Coherence,Pre_Coherence,Accuracy_initial,World_state,Decision_Initial,Confidence_Initial,subj_idx
1,1.0477,1,2,1,1,-1,1,24
1,0.59794,1,2,1,-1,1,0.668,24
1,0.69787,2,1,1,1,-1,0.668,24
1,0.5479,1,1,1,1,-1,1,24
1,0.84803,2,1,1,1,-1,0.332,24
1,0.68122,2,1,1,1,-1,0.332,24
1,1.1477,2,2,-1,1,1,0,24
1,0.6645,1,1,1,-1,1,0,24
0,0.79806,1,1,1,1,-1,-0.332,24
1,0.76434,2,1,1,-1,1,0,24
1,0.76465,1,1,1,-1,1,0,24
1,0.89784,1,2,-1,1,1,0,24
1,0.66447,2,2,1,-1,1,0.668,24
1,1.4976,1,1,1,-1,1,0.332,24
1,0.69769,2,2,1,-1,1,0,24
0,1.0145,2,2,1,1,-1,0.332,24
0,1.5646,1,2,-1,1,1,0,24
1,0.731,2,2,-1,1,1,0,24
0,0.7644,2,2,-1,1,1,0.332,24
1,0.89788,1,2,1,-1,1,0.332,24
0,0.86439,2,1,1,1,-1,0,24
0,1.0147,1,2,-1,1,1,0.332,24
1,1.0979,1,2,1,-1,1,0,24
1,1.1643,1,2,-1,1,1,0,24
1,0.76441,1,2,1,-1,1,0,24
0,1.1645,2,2,-1,1,1,0,24
1,1.0314,2,2,1,-1,1,0,24
1,0.73105,1,2,1,1,-1,0.332,24
1,0.86454,2,1,1,-1,1,0,24
1,0.86454,1,1,1,1,-1,0.332,24
1,0.76449,2,1,1,-1,1,0,24
1,0.78257,2,1,1,1,-1,0.332,24
1,0.52698,1,1,1,-1,1,1,24
0,0.96045,2,2,-1,1,1,0.332,24
1,0.6308,2,1,1,-1,1,0,24
0,0.66196,2,2,-1,1,1,0.668,24
1,0.70725,2,2,1,-1,1,0,24
0,0.87824,1,2,-1,-1,-1,0,24
1,0.69854,1,2,1,-1,1,-0.332,24
1,1.1241,1,1,1,-1,1,0,24
1,0.7144,2,2,1,1,-1,0.668,24
0,0.83089,1,1,-1,-1,-1,-0.332,24
0,1.798,1,2,-1,1,1,0.332,24
0,0.74741,1,2,-1,-1,-1,0,24
1,0.76476,2,1,1,1,-1,0,24
0,1.6977,2,2,-1,-1,-1,0,24
0,1.3646,1,2,-1,-1,-1,0,24
1,0.7314,1,1,1,1,-1,0,24
1,0.66455,2,2,1,-1,1,0.668,24
1,0.73115,1,1,1,-1,1,0.332,24
0,0.86223,1,1,-1,-1,-1,0,24
1,0.68013,2,1,1,1,-1,0,24
1,0.84249,1,1,1,1,-1,0,24
1,0.79806,2,2,1,1,-1,-0.332,24
1,0.56219,2,1,1,-1,1,0,24
1,1.0977,1,1,1,-1,1,0,24
1,0.76481,1,2,1,1,-1,-0.332,24
1,0.66488,1,1,1,1,-1,-0.332,24
1,0.80616,2,1,-1,1,1,0,24
1,0.73138,2,1,1,-1,1,0,24
1,0.73194,2,2,1,-1,1,0.332,24
1,0.69789,1,1,1,-1,1,0,24
1,0.78088,1,1,1,1,-1,1,24
1,0.63117,2,1,-1,-1,-1,0,24
1,0.7148,2,2,1,-1,1,0.332,24
1,0.94808,2,1,1,1,-1,0,24
0,1.0314,1,2,1,-1,1,0,24
1,1.1979,2,2,-1,1,1,0,24
1,0.89763,1,2,1,1,-1,0,24
0,0.80699,1,2,1,-1,1,0,24
1,0.648,2,2,1,1,-1,0.668,24
1,0.63126,2,2,-1,1,1,0,24
1,0.76475,2,2,1,-1,1,0,24
1,0.89782,1,1,1,1,-1,0.668,24
1,0.69798,2,2,1,1,-1,0.668,24
1,0.78122,2,1,1,1,-1,1,24
0,1.1812,1,2,1,1,-1,0,24
1,0.6812,2,2,1,-1,1,1,24
1,0.63149,1,1,1,1,-1,0,24
1,0.76454,2,1,-1,-1,-1,0,24
1,1.6646,2,2,-1,-1,-1,0,24
1,0.89802,2,1,1,-1,1,0,24
0,1.0977,1,2,-1,-1,-1,0,24
0,1.6312,1,2,-1,-1,-1,0,24
0,1.1147,1,2,1,-1,1,0,24
0,0.76432,1,1,-1,-1,-1,-0.668,24
1,0.99791,1,1,1,1,-1,0.668,24
1,0.69806,2,1,1,1,-1,0,24
1,0.63126,2,1,1,-1,1,0.332,24
1,0.59813,1,2,1,1,-1,0.668,24
1,0.56472,2,2,1,1,-1,-0.332,24
1,0.66455,2,1,-1,-1,-1,0,24
1,0.59814,1,1,1,1,-1,0.332,24
1,0.59804,2,1,1,-1,1,0,24
1,1.5647,1,1,1,-1,1,0.332,24
0,1.3313,1,2,1,-1,1,0.332,24
1,1.4644,1,1,1,1,-1,0.332,24
1,0.66455,2,2,-1,-1,-1,-0.332,24
0,1.2647,2,1,1,1,-1,0,24
1,1.3312,2,1,1,-1,1,0,24
1,1.1313,2,1,1,-1,1,0,24
1,0.56457,2,2,1,1,-1,0,24
1,0.56481,1,1,1,1,-1,0,24
1,0.79775,1,1,1,1,-1,0,24
1,0.5976,1,2,1,-1,1,0.332,24
1,1.231,2,1,1,1,-1,0,24
1,0.89805,1,1,1,-1,1,0,24
1,0.83122,2,1,1,-1,1,0,24
1,0.71444,2,2,1,-1,1,0,24
0,0.93126,1,1,1,-1,1,0,24
0,1.6312,1,1,-1,-1,-1,0,24
0,1.3646,2,2,1,1,-1,0,24
1,1.9649,2,2,-1,-1,-1,0,24
1,1.0979,1,1,1,-1,1,0.332,24
1,0.43125,2,1,1,1,-1,1,24
1,1.1481,2,2,1,-1,1,1,24
1,1.498,1,1,1,-1,1,0.332,24
0,0.69756,1,2,-1,-1,-1,0.668,24
0,0.93126,1,1,1,-1,1,0.332,24
1,1.1978,2,1,1,1,-1,0,24
1,0.69778,1,1,1,1,-1,0.332,24
0,0.96466,1,1,-1,1,1,-0.668,24
1,0.96457,2,1,1,-1,1,0.332,24
1,0.59773,1,1,1,1,-1,0.668,24
1,0.68138,2,1,1,1,-1,0.332,24
1,1.3643,2,1,-1,1,1,-0.332,24
1,0.63134,1,2,1,-1,1,0.332,24
1,0.83098,2,2,1,1,-1,0,24
1,0.66468,1,2,1,-1,1,0.332,24
1,0.76449,2,1,1,-1,1,0.332,24
1,0.98143,1,1,1,-1,1,0.668,24
1,0.64788,1,2,1,1,-1,1,24
1,0.66463,2,2,1,-1,1,0.332,24
1,0.56463,1,1,1,1,-1,0,24
1,0.79789,1,2,-1,1,1,0.332,24
1,0.66459,2,2,1,-1,1,0.332,24
1,0.86457,1,2,-1,1,1,0,24
1,0.58125,1,2,1,1,-1,0,24
1,0.64849,2,1,1,-1,1,0.332,24
1,1.0147,2,2,-1,-1,-1,-0.332,24
1,0.68137,1,2,1,-1,1,1,24
1,0.59786,2,2,1,1,-1,1,24
1,0.86446,1,1,1,1,-1,0,24
1,0.59799,2,2,1,1,-1,0.668,24
1,1.1647,1,2,1,-1,1,0.332,24
1,0.56436,2,2,1,1,-1,0,24
1,0.63107,1,2,1,-1,1,0.332,24
1,0.798,2,1,1,-1,1,0,24
1,0.68142,2,2,1,1,-1,0,24
1,0.76463,1,2,1,1,-1,0,24
1,1.0313,2,2,-1,1,1,0,24
1,0.73123,1,2,-1,1,1,0.332,24
1,0.63119,2,1,1,-1,1,0,24
1,1.2145,1,1,1,1,-1,0,24
1,0.69789,1,2,1,1,-1,0,24
1,0.63115,2,1,1,1,-1,0,24
0,1.2981,2,2,-1,1,1,0.332,24
1,1.0647,1,2,1,-1,1,0.668,24
1,0.81474,2,1,1,-1,1,0.668,24
1,1.0646,2,2,1,-1,1,-0.332,24
1,0.8313,1,2,1,1,-1,0,24
1,0.64677,1,1,1,-1,1,0,24
1,1.0145,2,1,1,1,-1,0,24
1,1.4644,1,1,1,1,-1,0,24
1,0.73151,1,1,1,1,-1,0,24
1,0.69806,2,1,1,1,-1,0,24
1,0.79783,2,1,-1,-1,-1,0,24
1,0.86451,2,1,1,1,-1,0,24
1,0.63114,1,1,1,1,-1,0,24
1,0.56465,2,1,1,1,-1,-1,24
1,1.6648,2,1,1,1,-1,-0.332,24
1,0.6312,1,1,1,-1,1,-0.332,24
1,0.69782,2,1,1,-1,1,0,24
1,0.59808,2,1,1,-1,1,0,24
1,0.69792,1,1,1,-1,1,0,24
1,0.89807,2,2,-1,-1,-1,0,24
1,0.73122,1,2,1,1,-1,0.332,24
1,1.4648,2,1,1,1,-1,0,24
1,0.93134,1,2,1,-1,1,0,24
1,0.76475,1,2,1,1,-1,0,24
1,0.73145,2,2,1,1,-1,0,24
1,0.7982,1,1,1,1,-1,0.332,24
1,0.74793,1,2,-1,-1,-1,0.668,24
1,0.99809,2,1,1,-1,1,-0.332,24
1,0.66456,1,1,1,1,-1,-0.332,24
1,1.5982,1,2,-1,1,1,-0.668,24
1,0.73122,2,2,1,-1,1,0.332,24
1,0.59816,2,1,1,1,-1,0,24
1,1.698,1,2,1,1,-1,0.332,24
1,1.0312,1,1,1,-1,1,-0.332,24
1,0.59793,2,1,1,1,-1,1,24
1,1.1646,1,1,1,-1,1,0.332,24
1,1.0312,2,2,1,1,-1,0.332,24
1,0.66452,1,1,1,1,-1,0,24
1,0.81481,2,2,1,-1,1,0,24
0,0.73112,1,1,-1,-1,-1,0.332,24
1,0.59784,1,2,1,1,-1,0,24
1,0.58149,2,2,1,1,-1,0,24
1,0.61469,1,2,1,1,-1,0.332,24
1,0.59763,2,2,1,1,-1,0.332,24
1,1.4645,2,2,1,-1,1,0,24
1,0.56458,1,1,1,-1,1,0.332,24
1,0.63118,1,2,1,1,-1,0.332,24
1,0.56435,2,2,1,-1,1,0,24
1,1.0314,1,1,1,1,-1,-0.668,24
1,0.53127,2,1,1,1,-1,0.332,24
1,0.61465,1,1,1,-1,1,0,24
1,0.61471,2,2,1,-1,1,0.332,24
1,0.54817,2,1,1,-1,1,0.332,24
1,0.71458,1,1,1,1,-1,0,24
1,0.74785,1,1,1,1,-1,0,24
1,0.51471,2,1,1,1,-1,0.332,24
1,0.4145,1,2,1,1,-1,0.668,24
1,0.84801,1,2,1,-1,1,0,24
1,0.5314,2,1,1,1,-1,0.332,24
1,0.59806,2,2,1,-1,1,0.332,24
1,0.598,2,1,1,-1,1,0.332,24
1,0.56469,1,2,1,1,-1,0,24
1,0.63138,2,2,1,-1,1,0,24
1,0.83112,2,2,-1,1,1,0.332,24
1,0.63103,1,2,1,1,-1,1,24
1,0.56434,2,2,1,1,-1,0.332,24
1,0.79779,2,1,-1,-1,-1,-0.668,24
1,0.73121,2,1,1,-1,1,0.332,24
1,0.59784,1,1,1,-1,1,0,24
1,0.49788,1,1,1,1,-1,0,24
0,0.93132,1,1,1,-1,1,-0.332,24
1,0.63125,2,2,1,1,-1,0.668,24
1,0.49797,2,1,1,1,-1,0.332,24
1,0.76458,1,2,1,-1,1,0.332,24
1,0.58119,2,2,1,1,-1,0,24
1,1.0315,1,1,1,1,-1,-0.332,24
1,0.5646,1,1,-1,-1,-1,-1,24
1,0.48132,2,2,1,-1,1,0.332,24
1,0.61451,1,2,1,1,-1,0,24
1,0.89798,2,1,1,1,-1,-0.332,24
1,1.7314,1,2,1,1,-1,0.332,24
1,0.54786,2,1,1,1,-1,0.332,24
1,0.66479,1,2,1,-1,1,-0.668,24
1,0.86469,1,2,-1,1,1,-0.668,24
1,0.86454,1,2,1,1,-1,0.332,24
0,0.56446,2,1,-1,-1,-1,0,24
1,0.59756,2,2,-1,-1,-1,-0.668,24
1,0.56466,1,2,1,1,-1,0.332,24
1,0.73133,2,2,1,-1,1,0,24
1,0.53121,2,2,1,1,-1,-0.332,24
1,0.59805,2,2,1,1,-1,-0.332,24
1,0.59789,1,2,-1,1,1,0,24
1,0.83103,1,1,1,-1,1,0,24
1,0.63135,1,2,1,-1,1,-0.668,24
1,0.59791,2,2,1,1,-1,-0.332,24
1,0.63118,2,2,1,1,-1,-0.332,24
1,0.59789,1,1,1,1,-1,-0.332,24
1,0.76446,2,1,1,-1,1,0.668,24
1,1.1313,1,2,1,1,-1,0,24
0,1.1645,2,2,1,1,-1,-0.332,24
1,1.1313,1,2,1,-1,1,-1,24
1,1.198,1,1,1,1,-1,0.332,24
1,0.54789,2,2,1,1,-1,1,24
1,0.63113,1,1,1,1,-1,0.668,24
1,1.1813,2,2,-1,1,1,0,24
0,0.86457,1,1,-1,1,1,0,24
1,0.61481,2,2,1,-1,1,0,24
1,0.84756,1,2,-1,1,1,0,24
0,0.76467,1,2,1,-1,1,0,24
1,0.5646,2,2,1,-1,1,0.332,24
1,0.53124,1,1,1,-1,1,0,24
1,0.46463,2,1,1,-1,1,0,24
1,0.59811,1,2,1,-1,1,0,24
1,1.7645,2,2,-1,-1,-1,0,24
1,0.8146,2,1,1,-1,1,0.332,24
1,0.49819,2,1,1,-1,1,0,24
1,0.69785,1,1,1,1,-1,-0.332,24
1,0.6646,1,1,1,1,-1,0.668,24
1,0.49802,2,1,1,1,-1,0.332,24
1,0.78149,1,2,-1,1,1,0,24
1,0.74799,2,2,-1,-1,-1,0,24
1,0.86452,1,2,1,-1,1,-1,24
1,0.49803,1,1,1,-1,1,0,24
1,0.5312,2,1,-1,-1,-1,0,24
1,0.66441,2,1,1,-1,1,0,24
1,0.8647,2,2,1,1,-1,0,24
1,0.93116,1,2,1,-1,1,-0.332,24
1,0.93119,1,2,1,-1,1,0.332,24
0,0.73088,2,2,1,1,-1,0.332,24
0,0.49795,1,2,-1,1,1,0.332,24
1,0.46467,2,2,1,-1,1,0.332,24
1,0.6645,1,1,1,-1,1,0,24
1,0.56427,2,1,1,-1,1,0.332,24
1,0.76476,1,1,1,1,-1,0,24
1,0.56474,2,1,1,1,-1,0,24
0,0.94798,1,1,1,1,-1,0,24
1,0.64808,2,1,1,1,-1,0,24
1,0.61436,2,2,-1,-1,-1,0,24
1,0.51462,2,1,1,-1,1,0.332,24
1,0.69799,1,1,1,-1,1,0.332,24
1,0.7312,2,1,1,1,-1,0,24
1,0.66456,1,2,1,-1,1,0.332,24
1,1.4648,1,2,-1,-1,-1,-0.332,24
1,1.4314,2,2,-1,-1,-1,0,24
1,1.0646,2,2,1,1,-1,0,24
1,0.7978,2,2,-1,-1,-1,0,24
1,0.76424,1,1,1,-1,1,0,24
1,0.66458,1,2,1,1,-1,0,24
1,0.66458,2,2,1,1,-1,0,24
1,0.59777,2,2,1,-1,1,0,24
1,0.49804,1,2,1,-1,1,0,24
1,0.73111,1,1,1,1,-1,0,24
1,0.66484,1,1,1,1,-1,0,24
1,0.56467,2,2,1,-1,1,0,24
1,0.7311,2,1,1,1,-1,0.332,24
1,0.6314,1,1,1,-1,1,0,24
1,1.5313,1,2,1,-1,1,-0.332,24
1,0.59782,2,2,1,-1,1,-0.332,24
1,0.63148,2,1,1,-1,1,-0.332,24
0,0.898,1,2,-1,1,1,-0.332,24
1,0.59786,1,1,1,1,-1,0,24
1,0.5649,2,1,1,1,-1,0.332,24
1,0.59807,2,2,1,-1,1,0.332,24
1,0.59798,1,1,1,-1,1,-0.332,24
1,0.61447,1,1,-1,-1,-1,-0.332,24
1,0.59784,1,1,1,-1,1,-0.332,24
1,0.69782,1,1,-1,-1,-1,0,24
1,0.49813,2,2,1,1,-1,0,24
1,0.79802,2,2,1,-1,1,0,24
1,0.73112,1,2,1,1,-1,0.332,24
1,0.56422,2,2,1,-1,1,0.332,24
1,0.59798,1,1,1,1,-1,0,24
1,0.92915,1,2,1,-1,1,-0.332,25
1,0.53045,2,1,1,1,-1,0.332,25
0,1.0723,1,1,1,-1,1,0,25
0,0.69707,1,1,-1,-1,-1,0,25
1,0.7302,2,1,1,-1,1,0.668,25
0,0.56361,1,2,-1,-1,-1,-0.332,25
0,1.047,1,2,-1,-1,-1,0.668,25
0,0.69693,2,2,-1,-1,-1,0,25
0,0.6634,1,2,-1,-1,-1,0.332,25
0,0.63014,1,2,-1,-1,-1,1,25
0,0.89678,2,2,-1,-1,-1,0,25
1,0.74658,1,1,1,-1,1,-0.668,25
1,0.62982,1,1,1,1,-1,1,25
0,0.62992,2,1,1,-1,1,-0.668,25
0,0.79649,1,1,-1,-1,-1,-0.668,25
0,0.69648,2,1,-1,-1,-1,-0.668,25
1,0.49637,2,1,1,1,-1,0.332,25
1,0.62961,2,2,1,1,-1,1,25
0,0.54656,2,1,1,-1,1,-0.668,25
1,0.54629,1,1,1,1,-1,-0.332,25
1,0.61302,1,2,1,-1,1,-0.668,25
1,0.7457,1,1,1,-1,1,0,25
1,0.82949,1,2,-1,-1,-1,-0.668,25
1,0.56273,2,2,-1,-1,-1,-0.332,25
1,1.1959,2,2,1,-1,1,0,25
1,0.54783,1,1,1,1,-1,1,25
1,0.56453,2,2,-1,1,1,-0.668,25
1,0.49786,2,2,1,1,-1,1,25
1,0.53122,1,1,1,-1,1,-0.668,25
1,0.69789,2,1,1,-1,1,-1,25
1,0.76461,2,1,-1,-1,-1,0.332,25
0,0.66454,2,1,-1,-1,-1,0.332,25
1,0.7811,2,2,1,-1,1,0,25
1,0.56463,1,1,1,1,-1,1,25
0,0.53119,2,2,1,-1,1,-0.668,25
1,0.59773,1,1,1,1,-1,0.332,25
1,0.41443,2,2,1,1,-1,0.332,25
0,0.69791,1,1,-1,-1,-1,0.332,25
0,1.2313,1,1,1,-1,1,-1,25
1,0.5314,2,2,1,1,-1,1,25
1,0.48113,1,1,1,1,-1,1,25
1,0.89795,1,2,1,-1,1,-0.668,25
1,0.53141,2,1,1,1,-1,1,25
1,0.73125,2,2,1,1,-1,1,25
1,0.39792,1,1,1,1,-1,1,25
1,0.49787,1,1,1,1,-1,0.668,25
1,0.46453,2,2,1,1,-1,1,25
1,0.49794,1,1,1,1,-1,1,25
1,0.79816,2,2,1,-1,1,-0.668,25
1,0.91439,2,2,1,-1,1,-0.668,25
1,0.49798,1,1,1,1,-1,0,25
0,0.59821,1,2,-1,-1,-1,0.668,25
1,0.56463,1,1,1,1,-1,0.668,25
1,0.48132,2,1,1,1,-1,0,25
0,1.0478,1,1,1,-1,1,0,25
0,0.89788,2,1,-1,-1,-1,-0.332,25
1,0.66477,2,2,-1,-1,-1,-0.332,25
1,0.83114,2,1,1,-1,1,0,25
1,0.56452,2,2,-1,1,1,0,25
0,1.0979,1,1,-1,-1,-1,0,25
1,0.66472,2,1,1,-1,1,0,25
1,0.59792,1,1,1,1,-1,0,25
1,0.56463,2,1,1,1,-1,1,25
1,0.60889,1,1,1,1,-1,1,25
0,0.86456,1,2,1,-1,1,-0.332,25
0,0.66454,1,2,-1,-1,-1,0,25
0,0.69824,1,1,-1,-1,-1,0,25
0,0.8314,1,1,1,-1,1,0,25
1,0.54797,2,1,-1,-1,-1,-0.332,25
0,0.798,2,1,-1,-1,-1,0,25
1,0.49821,2,2,1,1,-1,0.668,25
1,0.69781,2,2,1,1,-1,1,25
1,0.59799,1,2,1,1,-1,-1,25
1,0.89812,2,1,1,-1,1,0,25
1,0.5646,2,1,1,1,-1,0.332,25
0,0.59786,1,2,-1,-1,-1,0.332,25
1,1.2979,1,1,1,-1,1,0.332,25
1,0.54822,2,1,1,1,-1,-0.668,25
1,0.56469,2,1,1,1,-1,1,25
1,0.59787,1,2,-1,-1,-1,-0.332,25
1,0.61448,1,2,1,1,-1,-0.332,25
1,0.8981,1,2,1,-1,1,0,25
0,0.73122,2,2,-1,-1,-1,0,25
1,0.5316,1,1,1,1,-1,1,25
1,0.66465,2,2,1,-1,1,0.332,25
1,0.49795,1,1,1,1,-1,0,25
1,0.83129,1,2,-1,1,1,-0.332,25
1,0.3651,2,1,1,1,-1,1,25
1,0.46458,2,1,1,1,-1,1,25
1,0.46469,1,1,1,1,-1,0.332,25
1,0.66437,1,2,1,1,-1,1,25
1,0.76473,1,2,1,-1,1,0,25
1,0.56476,2,2,-1,-1,-1,-0.332,25
0,0.99811,2,1,1,-1,1,-0.332,25
1,0.63103,2,1,1,1,-1,0.332,25
1,0.53123,2,2,1,1,-1,0,25
1,0.59787,1,1,1,1,-1,0.668,25
1,0.43131,2,1,1,1,-1,1,25
1,0.63132,1,1,1,1,-1,1,25
1,0.43108,1,1,1,1,-1,1,25
1,0.49785,2,2,-1,1,1,-0.668,25
1,0.56471,2,2,1,1,-1,0.668,25
1,0.63122,1,2,-1,1,1,-1,25
0,0.56473,2,2,-1,-1,-1,0.332,25
1,1.1313,1,1,-1,-1,-1,0,25
1,0.69795,2,1,1,1,-1,1,25
0,0.61459,1,2,-1,-1,-1,0,25
0,1.198,1,2,1,-1,1,-0.668,25
0,0.73155,1,1,-1,-1,-1,-0.332,25
1,0.56417,1,1,1,-1,1,-0.332,25
1,0.63145,2,1,1,-1,1,-0.668,25
1,0.6313,2,2,-1,1,1,0,25
1,0.59796,1,1,1,1,-1,0.332,25
1,0.56467,2,2,-1,1,1,0.332,25
0,0.64796,1,2,-1,-1,-1,0,25
1,0.49758,2,2,1,1,-1,0.332,25
0,0.73138,1,2,-1,-1,-1,0.332,25
1,0.59793,2,2,-1,1,1,-0.668,25
0,0.86471,1,1,-1,-1,-1,0.332,25
1,0.49781,1,2,1,1,-1,0,25
1,0.56458,2,2,1,1,-1,1,25
1,0.93118,1,1,1,-1,1,0,25
0,0.56466,1,2,-1,-1,-1,0,25
1,0.99789,2,1,1,-1,1,-0.668,25
0,0.66467,1,1,1,-1,1,-1,25
0,0.63137,2,2,-1,-1,-1,0.332,25
0,0.79803,1,1,1,-1,1,-0.332,25
1,0.7312,2,2,1,1,-1,0,25
1,0.39824,2,2,1,1,-1,0.332,25
1,0.63132,1,1,1,1,-1,1,25
1,0.49807,2,1,1,1,-1,1,25
1,0.76483,2,1,-1,1,1,0.332,25
1,0.49798,1,1,1,1,-1,1,25
1,0.53113,1,2,-1,-1,-1,1,25
1,0.53137,2,2,1,1,-1,1,25
1,0.46466,2,1,1,1,-1,0,25
0,0.56466,1,1,1,-1,1,0,25
1,0.5312,2,2,-1,1,1,0,25
1,0.58141,2,1,1,1,-1,1,25
1,0.4645,1,1,1,1,-1,1,25
1,0.59798,2,2,1,1,-1,0.668,25
0,0.79798,1,2,1,-1,1,-0.668,25
1,0.46468,1,2,1,1,-1,0.332,25
1,0.698,2,1,1,-1,1,0.332,25
1,0.66474,1,1,1,1,-1,0,25
1,0.59802,1,2,1,1,-1,0,25
0,1.0314,1,2,-1,-1,-1,0.668,25
1,2.2811,2,2,1,1,-1,1,25
0,0.93128,1,2,-1,-1,-1,-0.332,25
0,0.56463,2,2,-1,-1,-1,1,25
0,1.6314,2,1,1,-1,1,0,25
1,0.7313,1,2,-1,1,1,0,25
1,0.46449,1,2,1,1,-1,0.332,25
1,0.53133,1,1,1,1,-1,0.332,25
0,0.56455,2,1,1,-1,1,0.668,25
0,0.54805,1,2,-1,-1,-1,0.332,25
1,0.59817,1,2,1,1,-1,0.332,25
1,0.59798,2,1,1,-1,1,1,25
0,0.68152,2,2,-1,-1,-1,1,25
1,0.54799,2,2,-1,-1,-1,0.332,25
1,0.51471,2,1,1,1,-1,1,25
1,0.59787,1,1,1,1,-1,1,25
1,1.0312,2,1,-1,-1,-1,-0.668,25
1,0.43136,2,1,1,1,-1,1,25
1,0.46462,1,2,1,1,-1,1,25
1,0.5981,2,2,-1,-1,-1,0,25
0,0.48125,1,2,-1,-1,-1,0,25
1,0.59798,1,2,-1,-1,-1,-0.668,25
1,0.68151,2,2,-1,-1,-1,0.332,25
1,0.76471,1,1,1,-1,1,0.332,25
1,0.56482,2,2,-1,1,1,1,25
0,0.76481,2,1,1,-1,1,0.668,25
1,0.76461,1,1,-1,1,1,0.668,25
1,0.69793,1,1,1,-1,1,0.668,25
1,0.56465,2,1,1,1,-1,1,25
0,0.56465,1,2,-1,-1,-1,1,25
1,0.46467,1,2,1,1,-1,1,25
1,0.39797,2,1,1,1,-1,1,25
1,0.36514,2,2,1,1,-1,0.332,25
1,0.53128,2,2,1,1,-1,1,25
0,0.43138,1,2,-1,-1,-1,1,25
1,0.39789,1,2,1,1,-1,1,25
1,0.39773,1,1,1,1,-1,0.668,25
0,0.63137,2,1,-1,-1,-1,1,25
1,1.0313,2,2,1,1,-1,1,25
0,0.86469,1,1,1,1,-1,0.668,25
0,0.76489,1,2,1,1,-1,1,25
1,0.56489,2,2,1,1,-1,1,25
1,0.53122,2,1,1,-1,1,-0.668,25
0,0.99783,1,2,1,1,-1,1,25
1,0.4647,1,1,1,1,-1,-0.332,25
1,0.46466,2,2,1,1,-1,1,25
0,0.69802,2,2,-1,-1,-1,1,25
1,0.49818,1,1,1,1,-1,1,25
1,0.59805,2,2,1,-1,1,-0.668,25
1,1.0982,1,2,1,1,-1,0,25
1,0.5649,2,1,1,1,-1,0.332,25
0,0.79803,1,2,1,-1,1,0,25
1,0.53129,1,1,1,-1,1,0.668,25
1,0.46465,2,2,1,-1,1,0.332,25
1,0.53145,2,1,-1,-1,-1,0,25
1,0.43111,2,1,1,1,-1,0.668,25
0,0.46461,1,1,-1,-1,-1,0.668,25
1,0.63132,2,2,1,1,-1,0.668,25
1,0.53131,2,2,-1,-1,-1,-1,25
1,0.66459,1,1,1,1,-1,0.332,25
1,0.73151,1,1,1,1,-1,0.668,25
1,0.46475,2,2,1,1,-1,-0.332,25
1,0.46462,1,2,1,1,-1,0.332,25
1,0.44801,2,1,1,1,-1,0.668,25
1,0.698,2,2,-1,1,1,-0.332,25
1,0.63142,2,2,1,1,-1,-0.668,25
1,1.1646,2,2,1,-1,1,-0.668,25
0,0.79776,1,2,-1,-1,-1,0,25
1,0.46467,2,1,-1,1,1,0.332,25
1,0.46468,1,1,1,1,-1,0.668,25
1,0.56462,2,1,1,-1,1,1,25
1,0.59804,1,2,1,1,-1,1,25
1,0.46454,2,2,1,1,-1,1,25
1,0.58161,1,1,1,1,-1,0.668,25
1,0.36449,2,1,1,1,-1,1,25
0,0.59809,1,2,-1,-1,-1,1,25
0,0.53135,1,2,1,-1,1,1,25
1,1.298,2,2,-1,-1,-1,0.332,25
1,0.61474,2,2,1,1,-1,0,25
1,0.53144,2,2,1,1,-1,0.668,25
0,0.46462,1,1,-1,-1,-1,1,25
0,0.53147,1,1,-1,-1,-1,0.668,25
1,0.43139,1,2,1,1,-1,1,25
1,0.39809,1,1,1,1,-1,0.668,25
1,0.46472,1,2,1,1,-1,0.668,25
1,0.89806,2,1,1,-1,1,-1,25
1,1.8315,2,1,1,1,-1,1,25
1,0.46437,1,2,1,1,-1,-0.668,25
1,0.73126,2,1,1,-1,1,0,25
1,0.59816,1,1,1,1,-1,0.332,25
1,0.59799,2,1,1,-1,1,0,25
1,0.36501,1,1,1,1,-1,1,25
1,0.53133,2,1,-1,-1,-1,-1,25
1,0.53129,1,2,1,1,-1,0.332,25
1,0.69804,1,2,1,-1,1,0.332,25
0,0.69808,1,2,-1,-1,-1,0.668,25
1,0.49808,2,2,1,1,-1,0.668,25
1,0.93144,2,1,1,1,-1,1,25
1,0.53132,1,2,1,-1,1,0,25
0,0.76466,1,2,1,-1,1,0,25
1,0.49804,2,2,1,-1,1,0.668,25
0,0.76461,1,2,-1,-1,-1,-0.668,25
1,1.0479,2,2,-1,-1,-1,0,25
1,0.66463,1,1,1,-1,1,-0.332,25
1,0.56451,2,1,1,-1,1,0.668,25
1,0.5314,1,1,1,-1,1,0.332,25
1,0.73138,2,1,1,-1,1,1,25
1,0.49787,1,1,1,-1,1,1,25
1,0.53134,1,2,1,-1,1,1,25
1,0.89804,1,1,-1,-1,-1,-1,25
1,0.4981,2,2,-1,1,1,1,25
1,0.76439,2,1,1,1,-1,1,25
1,0.39832,1,1,1,-1,1,0.668,25
1,0.86474,1,2,-1,-1,-1,0,25
1,0.49795,2,2,1,1,-1,0.668,25
1,0.46448,1,2,-1,1,1,-0.668,25
1,0.46453,1,2,1,1,-1,0,25
1,0.28963,1,1,1,1,-1,1,25
0,0.99788,1,2,1,1,-1,0.668,25
0,0.51475,1,1,-1,-1,-1,0.332,25
1,0.53115,2,1,1,1,-1,1,25
